geo_country,geo_state,geo_place,name,type,county,lon,lat
United States,New York,Taconic Hills,Taconic Hills Elementary School,school,Columbia,-73.60144,42.17036
United States,North Carolina,Bynum,Bynum,populated place,Chatham,-79.14224,35.77403
United States,North Carolina,Fontana,Fontana Village,populated place,Graham,-83.81906,35.43564
United States,North Carolina,Leasburg,Leasburg,populated place,Caswell,-79.15446,36.39458
United States,North Carolina,Locust Hill,Locust Hill Township,third-order administrative division,Caswell,-79.45919,36.40001
United States,North Carolina,Penderlea,Penderlea,populated place,Pender,-78.04971,34.65961
United States,North Carolina,Smoky Mountains,Great Smoky Mountains National Park (North Carolina secion),park,Swain,-83.53523,35.51742
United States,North Carolina,Wakefield,Wakefield Elementary School,school,Wake,-78.56801,35.94433
United States,North Dakota,Lonetree,Lonetree Coulee,valley,Ward,-101.54294,48.35085
United States,North Dakota,Rawson,Rawson,populated place,Mckenzie,-103.54075,47.81946
United States,North Dakota,Williams County,Williston,seat of a second-order administrative division,Williams,-103.61797,48.14697
United States,Ohio,Atlanta,Atlanta,populated place,Pickaway,-83.19047,39.56145
United States,Ohio,Huntington,Aberdeen,populated place,Brown,-83.76103,38.65563
United States,Ohio,Utopia,Utopia,populated place,Clermont,-84.05715,38.77618
United States,Oklahoma,Belva,Belva,populated place,Woodward,-98.9751,36.49892
United States,Oregon,Kirby,Kirby Reservoir,reservoir(s),Baker,-117.61132,44.59558
United States,Oregon,Marys River,Marys River,watercourse,Benton,-123.26149,44.55568
United States,Oregon,Mount Hood National Forest,Mount Hood National Forest Hood River Ranger District Hood River Ranger Station,building(s),Hood River,-121.56945,45.53393
United States,Oregon,Owyhee Dam,Owyhee Dam Park,park,Malheur,-117.24822,43.65127
United States,Oregon,Owyhee Reservoir,Owyhee Reservoir State Airport,airport,Malheur,-117.34676,43.42594
United States,Oregon,Siltcoos,Siltcoos Lake,lake,Lane,-124.08974,43.87586
United States,Oregon,Willamette,Willamette Mission State Park,park,Marion,-123.0501,45.0754
United States,Pennsylvania,Shoenersville,Schoenersville,populated place,Northampton,-75.42463,40.66343
United States,Rhode Island,Slocum,Slocum,populated place,Washington,-71.51617,41.53066
United States,South Carolina,Monticello,Monticello,populated place,Fairfield,-81.29843,34.35265
United States,South Dakota,Zell,Zell,populated place,Faulk,-98.72843,44.89692
United States,Tennessee,Chickamauga Creek,North Chickamauga Creek,stream,Hamilton,-85.2319,35.10674
United States,Tennessee,Concord,Concord,populated place,Knox,-84.14186,35.86869
United States,Tennessee,Daddys Creek,Daddys Creek,stream,Morgan,-84.76522,36.07924
United States,Tennessee,Greenville,Greeneville,seat of a second-order administrative division,Greene,-82.83099,36.16316
United States,Tennessee,Norris Lake,Norris Lake,reservoir(s),Union,-83.88252,36.30353
United States,Tennessee,Pickwick Lake,Hampton Inn Pickwick Lake. Tn,hotel,Hardin,-88.2526,35.0362
United States,Tennessee,Soddy,Soddy-Daisy,populated place,Hamilton,-85.19079,35.2359
United States,Tennessee,Watts Bar DAM,Watts Bar Dam Recreation Area,park,Meigs,-84.77772,35.62924
United States,Texas,Colorado,Colorado,second-order administrative division,Colorado,-96.52628,29.62082
United States,Texas,Finlay,Finlay,populated place,Hudspeth,-105.62996,31.25874
United States,Texas,Kelly Field,Kelly Snyder Oil Field,oilfield,Scurry,-100.94818,32.79011
United States,Texas,Parmerton,Parmerton,populated place,Parmer,-102.80244,34.57979
United States,Texas,Randolph Field,Randolph Air Force Base Auxiliary Field,airfield,Guadalupe,-97.91269,29.56615
United States,Vermont,East Alburg,East Alburg,populated place,Grand Isle,-73.22957,44.9731
United States,Vermont,East Fletcher,East Fletcher,populated place,Franklin,-72.83791,44.7131
United States,Vermont,Highgate Springs,Highgate Springs,populated place,Franklin,-73.10541,44.97949
United States,Vermont,Lake Eden,Lake Eden,reservoir(s),Lamoille,-72.50592,44.71882
United States,Vermont,Northfield Falls,Northfield Falls,populated place,Washington,-72.65094,44.17201
United States,Vermont,Proctor,Proctor,populated place,Rutland,-73.03566,43.66062
United States,Vermont,Saint Johnsbury,Saint Johnsbury,seat of a second-order administrative division,Caledonia,-72.01509,44.41922
United States,Vermont,Shaftsbury,Shaftsbury,populated place,Bennington,-73.19122,43.00869
United States,Vermont,South Londonderry,South Londonderry,populated place,Windham,-72.81426,43.19285
United States,Vermont,Westfield,Westfield,populated place,Orleans,-72.42844,44.88949
United States,Virgin Islands of the U.S.,Caneel Bay,Caneel Bay,bay,NA,-64.78847,18.34329
United States,Virginia,Camp Lee,Jonesville Camp Ground,populated place,Lee,-83.14378,36.68176
United States,Virginia,National Airport,Ronald Reagan Washington National Airport,airport,Arlington,-77.0372,38.85233
United States,Virginia,Upper Zion,Upper Zion,populated place,Caroline,-77.24303,38.06541
United States,West Virginia,Gormania,Gormania,populated place,Grant,-79.34449,39.29288
United States,Wisconsin,Millville,Millville,populated place,Grant,-90.93013,43.03332
United States,Wisconsin,Zachow,Zachow,populated place,Shawano,-88.36371,44.73221
United States,Alabama,Guntersville Lake,Lake Guntersville State Park,park,Marshall,-86.19637,34.40287
United States,Alabama,Havana,Havana,populated place,Hale,-87.62029,32.89513
United States,Alabama,Lewisburg,Lewisburg,populated place,Jefferson,-86.80555,33.5826
United States,Alabama,Muscoda,Muscoda,populated place,Jefferson,-86.93971,33.37955
United States,Alabama,Wheeler,Joe Wheeler State Park,park,Lawrence,-87.37919,34.7912
United States,Alaska,Attu,Attu Island,island,Third Jud. Dist.,172.90944,52.9025
United States,Alaska,Kiska,Kiska Island,island,Third Jud. Dist.,177.46,51.96417
United States,Arizona,Allentown,Allentown,populated place,Apache,-109.15843,35.29197
United States,Arizona,Dennison,Dennison,populated place,Coconino,-110.90486,35.08668
United States,Arizona,Pinto Creek,West Fork Pinto Creek,stream,Gila,-111.00567,33.45866
United States,Arkansas,Northeast Arkansas,Northeast Arkansas Medical Center,hospital,Craighead,-90.66648,35.80838
United States,California,Antelope Valley,Antelope Valley Indian Museum State Historic Park,park,Los Angeles,-117.84981,34.65034
United States,California,Bryman,Bryman,populated place,San Bernardino,-117.3456,34.67471
United States,California,Devore,Devore,populated place,San Bernardino,-117.40144,34.2164
United States,California,Edison,Edison Oil Field,oilfield,Kern,-118.86593,35.31607
United States,California,Kennett,Kennett (historical),abandoned populated place,Shasta,-122.40751,40.74154
United States,California,Kingsbury,Kingsbury Gulch,valley,Trinity,-123.17475,40.54014
United States,California,La Jolla,La Jolla,section of populated place,San Diego,-117.2742,32.84727
United States,California,Lake Muroc,Rogers Lake,lake,Kern,-117.83956,34.91268
United States,California,Nyland,Nyland,populated place,Ventura,-119.13511,34.22556
United States,California,Oro Grande,Oro Grande,populated place,San Bernardino,-117.33421,34.59888
United States,California,Permanente,Permanente Creek,stream,Santa Clara,-122.0858,37.43327
United States,California,Pittsburgh,Pittsburg,populated place,Contra Costa,-121.88468,38.02798
United States,California,San Pedro,San Francisco,seat of a second-order administrative division,San Francisco,-122.41942,37.77493
United States,California,Tule Lake,Tule Lake National Wildlife Refuge,park,Siskiyou,-121.49479,41.88221
United States,Colorado,Antonio,Antonito,populated place,Conejos,-106.00863,37.07918
United States,Colorado,Bailey,Bailey House,park,Denver,-104.97446,39.74192
United States,Colorado,Camp Bird,Camp Bird,populated place,Ouray,-107.72645,37.97277
United States,Colorado,Garden Park,Garden of the Gods,park,El Paso,-104.89109,38.86777
United States,Colorado,Ridgeway,Ridgway,populated place,Ouray,-107.76173,38.15277
United States,Connecticut,Enfield,Enfield,populated place,Hartford,-72.59176,41.97621
United States,Connecticut,Gilman,Gilman,populated place,New London,-72.19925,41.57704
United States,Connecticut,Hamden,Hamden,populated place,New Haven,-72.89677,41.39593
United States,Connecticut,Middlefield,Middlefield,populated place,Middlesex,-72.71204,41.51732
United States,Connecticut,Uncasville,Uncasville,populated place,New London,-72.1098,41.43454
United States,Connecticut,Versailles,Versailles Pond,lake,New London,-72.0403,41.60738
United States,Florida,Clearwater Beach,Clearwater Beach,populated place,Pinellas,-82.82788,27.97724
United States,Florida,Fernandez,Stephen Fernandez and other Heirs of D Fernandez Grant,administrative division,Alachua,-82.46011,29.73719
United States,Florida,McKethan Lake,McKethan Lake,lake,Hernando,-82.33744,28.64657
United States,Florida,Mossy Head,Mossy Head,populated place,Walton,-86.31495,30.74324
United States,Florida,Perrine,West Perrine,populated place,Dade,-80.36283,25.60594
United States,Florida,Pompano,Pompano Beach,populated place,Broward,-80.12477,26.23786
United States,Florida,Saint Augustine,St. Augustine,seat of a second-order administrative division,St. Johns,-81.31452,29.89469
United States,Georgia,Chenocetah Mountain,Chenocetah Mountain,mountain,Habersham,-83.50656,34.50232
United States,Georgia,Clarksville,Clarkesville,seat of a second-order administrative division,Habersham,-83.52489,34.6126
United States,Georgia,Dover,Dover,populated place,Screven,-81.71511,32.57712
United States,Georgia,Long Shoals,Milstead,populated place,Rockdale,-83.99213,33.68789
United States,Georgia,Stockton,Stockton,populated place,Lanier,-82.99959,30.93937
United States,Georgia,Taylors Creek,Taylors Creek,stream,Liberty,-81.63372,31.94771
United States,Georgia,Ways,Richmond Hill,populated place,Bryan,-81.30344,31.93827
United States,Hawaii,Hickam,Hickam Field,airport,Honolulu,-157.92243,21.31868
United States,Hawaii,Honolulu,Honolulu,seat of a first-order administrative division,Honolulu,-157.85833,21.30694
United States,Hawaii,Oahu,O‘ahu,island,Honolulu,-157.96667,21.43333
United States,Idaho,Midway,Atomic City,populated place,Bingham,-112.81277,43.44491
United States,Illinois,Nemo,Mount Nebo Church,church,Hamilton,-88.66645,38.11033
United States,Illinois,Rising,Rising Sun,populated place,Pope,-88.5781,37.407
United States,Illinois,Shawnee National Forest,Shawnee National Forest,forest(s),Johnson,-88.80114,37.51139
United States,Indiana,Hovey,Hovey Lake Fish and Wildlife Area,wildlife reserve,Posey,-87.93336,37.81671
United States,Indiana,Port Township,Michigan City,populated place,La Porte,-86.89503,41.70754
United States,Indiana,Smithland,Smithland,populated place,Shelby,-85.84665,39.46033
United States,Iowa,Lake Center,Spirit Lake Municipal Airport,airport,Dickinson,-95.13918,43.38336
United States,Iowa,Little Sioux Township,Little Sioux,populated place,Harrison,-96.02112,41.80943
United States,Kansas,Fort Leavenworth,Fort Leavenworth,military installation,Leavenworth,-94.91529,39.35684
United States,Kentucky,Ary,Ary,populated place,Perry,-83.15073,37.36648
United States,Kentucky,Big Rock School,Big Rock School,school,Breathitt,-83.41463,37.5287
United States,Kentucky,Botto,Botto,populated place,Clay,-83.67714,37.08731
United States,Kentucky,Landsaw,Landsaw,populated place,Wolfe,-83.45129,37.72759
United States,Louisiana,Jefferson Island,Beauregard Island,island,Jefferson,-89.97229,29.28078
United States,Louisiana,Minerva,Minerva Plantation,populated place,Terrebonne,-90.8162,29.7091
United States,Louisiana,Oak Alley,Oak Alley Plantation,,St. James,-90.77565,30.0027
United States,Louisiana,Vacherie,Vacherie,populated place,St. James,-90.71954,30.01104
United States,Maine,Gloucester,New Gloucester,populated place,Cumberland,-70.28255,43.96285
United States,Maine,Kennebago,West Kennebago Mountain,mountain,Oxford,-70.81646,45.10727
United States,Maine,Millbridge,Milbridge,populated place,Washington,-67.88083,44.53536
United States,Maine,Monticello,Monticello,populated place,Aroostook,-67.84252,46.30838
United States,Maine,North Lyndon,North Lyndon,populated place,Aroostook,-68.02364,46.93949
United States,Maine,Robbinston,Robbinston,populated place,Washington,-67.10943,45.07813
United States,Maine,Saint Agatha,Saint Agatha,populated place,Aroostook,-68.31365,47.2431
United States,Maine,Wells Beach,Wells Beach Station,populated place,York,-70.59144,43.32397
United States,Maryland,Dentsville,Dentsville,populated place,Charles,-76.89247,38.48179
United States,Maryland,Lothair,Faulkner,populated place,Charles,-76.97831,38.43901
United States,Maryland,Muirkirk,Muirkirk,populated place,Prince Georges,-76.88525,39.06178
United States,Maryland,Tompkinsville,Tompkinsville,populated place,Charles,-76.89247,38.32179
United States,Massachusetts,Methuen,Methuen,populated place,Essex,-71.19089,42.7262
United States,Massachusetts,Raynham,Raynham Center,populated place,Bristol,-71.05227,41.92371
United States,Massachusetts,Tewksbury,Tewksbury,populated place,Middlesex,-71.23422,42.61065
United States,Massachusetts,West Bridgewater,West Bridgewater,populated place,Plymouth,-71.00782,42.01899
United States,Michigan,Allouez,Allouez,populated place,Keweenaw,-88.40956,47.28715
United States,Michigan,Painesdale,Painesdale,populated place,Houghton,-88.67235,47.04326
United States,Michigan,Saint Louis,Saint Louis,populated place,Gratiot,-84.60667,43.40836
United States,Michigan,Sault Sainte Marie,Sault Ste Marie Municipal Airport,airport,Chippewa,-84.36672,46.47805
United States,Michigan,Selfridge Field,Selfridge Field Historical Marker,park,Macomb,-82.82989,42.62788
United States,Michigan,Sidnaw,Sidnaw,populated place,Houghton,-88.70847,46.50466
United States,Minnesota,Dentaybow,Dentaybow Cemetery,cemetery,Koochiching,-93.47222,48.19861
United States,Minnesota,North Saint Paul,Saint Paul,seat of a first-order administrative division,Ramsey,-93.09327,44.94441
United States,Minnesota,Norwood,Norwood Young America,populated place,Carver,-93.92163,44.77357
United States,Minnesota,Saint Cloud,Saint Cloud,seat of a second-order administrative division,Stearns,-94.16249,45.5608
United States,Minnesota,Twig,Twig,populated place,St. Louis,-92.36463,46.89438
United States,Mississippi,Bay Saint Louis,Bay Saint Louis,seat of a second-order administrative division,Hancock,-89.33005,30.30881
United States,Mississippi,Clarksville,Clarksdale,seat of a second-order administrative division,Coahoma,-90.57093,34.20011
United States,Mississippi,Foote,Foote,populated place,Washington,-91.03288,33.09151
United States,Mississippi,Nitta Yuma,Nitta Yuma,populated place,Sharkey,-90.84927,33.02429
United States,Missouri,Camp Crowder,Camp Crowder,military installation,Newton,-94.35829,36.80403
United States,Missouri,Cement City,Cement City,populated place,Jackson,-94.4169,39.14473
United States,Missouri,Hart,Hart Park,park,Phelps,-91.63266,37.99199
United States,Missouri,Kaiser,Kaiser,populated place,Miller,-92.58991,38.13365
United States,Missouri,Stone Hill,Canady Hill Hollow,valley,Stone,-93.46047,36.80673
United States,Montana,Bar B Ranch,Reverse B Bar X Ranch,,Toole,-111.63722,48.96584
United States,Montana,Georgetown Lake,Georgetown Lake,reservoir(s),Granite,-113.29108,46.18573
United States,Montana,Grasshopper Valley,Bannack,populated place,Beaverhead,-112.99559000000001,45.16103
United States,Montana,Sand Springs,Sand Springs,populated place,Garfield,-107.48565,47.10083
United States,Montana,Skalkaho Pass,Skalkaho Pass,gap,Ravalli,-113.77342,46.24576
United States,Montana,Swiftcurrent Lake,Swiftcurrent Lake,lake,Glacier,-113.66152,48.79534
United States,Nebraska,Chadron State Park,Chadron State Park,park,Dawes,-103.01741,42.70886
United States,Nevada,Beowawe,Beowawe,populated place,Eureka,-116.47731,40.59269
United States,Nevada,Boulder Dam,Valley of Fire State Park,park,Clark,-114.53304,36.45609
United States,Nevada,Currie,Currie,populated place,Elko,-114.74308,40.2666
United States,Nevada,Gold Hill,Gold Hill,populated place,Storey,-119.6574,39.29047
United States,Nevada,Moapa Reservation,Moapa River Indian Reservation,administrative division,Clark,-114.74231,36.57005
United States,Nevada,Moapa River Indian Reservation,Moapa River Indian Reservation,administrative division,Clark,-114.74231,36.57005
United States,Nevada,Yucca,Yucca Airstrip,airport,Nye,-116.00829,36.92969
United States,New Hampshire,Haverhill,Haverhill,populated place,Grafton,-72.06398,44.03451
United States,New Hampshire,Sandwich,North Sandwich,populated place,Carroll,-71.39702,43.84063
United States,New Hampshire,South Tamworth,South Tamworth,populated place,Carroll,-71.30313,43.8248
United States,New Hampshire,Springfield,Springfield,populated place,Sullivan,-72.03342,43.49507
United States,New Hampshire,Twin Mountain,Twin Mountain,populated place,Coos,-71.53897,44.27229
United States,New Jersey,Fort Monmouth,Fort Hancock,populated place,Monmouth,-74.00264,40.464
United States,New Mexico,Bosque,Bosque Del Apache National Wildlife Refuge,park,Socorro,-106.87403,33.8005
United States,New Mexico,Elephant Butte Dam,Elephant Butte Dam Historical Marker,park,Sierra,-107.25281,33.1284
United States,New Mexico,Escabosa,Escabosa,populated place,Bernalillo,-106.29002,34.92505
United States,New Mexico,Grier,Grier,populated place,Curry,-103.39857,34.41063
United States,New Mexico,La Loma,La Loma,populated place,Santa Fe,-105.93058,35.61948
United States,New Mexico,Lucy,Lucy,administrative division,Torrance,-105.84335,34.65284
United States,New Mexico,Manuelito,Manuelito,populated place,Mckinley,-108.99398,35.42197
United States,New Mexico,Rancho de Taos,Ranchos de Taos,populated place,Taos,-105.60946,36.35864
United States,New Mexico,Rio Grande River,Rio Grande Wild River,,Taos,-105.69557,36.62474
United States,New Mexico,White House Canyon,White House Canyon,valley,Catron,-107.83116,34.1445
United States,New York,Bear Mountain Bridge,Bear Mountain Bridge,bridge,NA,-73.98292,41.31982
United States,New York,Danby,Danby,populated place,Tompkins,-76.48077,42.3523
United States,New York,Erie Canal,Erie Canal State Park,park,Onondaga,-75.92158,43.07312
United States,New York,Fort Slocum,Fort Slocum (historical),military installation,Westchester,-73.77056,40.88417
United States,New York,Reedville,Reedville,populated place,Jefferson,-75.65437,44.10145
United States,North Carolina,Bushy Fork,Bushy Fork Township,third-order administrative division,Person,-79.09338,36.29228
United States,North Carolina,Camp Lejeune,"Jacksonville, New River, Marine Corps Air Station",airport,Onslow,-77.43967,34.70842
United States,North Carolina,Culbreth,Culbreth,populated place,Granville,-78.7275,36.26376
United States,North Carolina,Hester,Hester Lake,lake,Rockingham,-79.7406,36.32941
United States,North Carolina,Rosewood,Rosewood,populated place,Wayne,-78.07082,35.41349
United States,North Carolina,Seaforth,Seaforth,populated place,Chatham,-79.0314,35.74015
United States,North Carolina,Wilmar,Wilmar,populated place,Beaufort,-77.14356,35.39516
United States,North Dakota,Charlson,Charlson Oil Field,oilfield,Mckenzie,-102.91102,48.10002
United States,North Dakota,Denbigh,Denbigh Experimental Forest,park,Mchenry,-100.63653,48.29028
United States,North Dakota,Nesson Township,Township of Nesson Valley,administrative division,Williams,-103.15046,48.17141
United States,North Dakota,New Hradec,New Hradec,populated place,Dunn,-102.88435,46.99946
United States,North Dakota,Truax,Truax Township,third-order administrative division,Williams,-103.28738,48.12546
United States,North Dakota,Zahl,Lake Zahl National Wildlife Refuge,park,Williams,-103.66051,48.57067
United States,Oklahoma,Chickasaw,Chickasaw National Recreation Area,park,Murray,-97.00716,34.46049
United States,Oklahoma,Tangier,Tangier,populated place,Woodward,-99.53345,36.42087
United States,Oregon,Deschutes River,Deschutes River Woods,populated place,Deschutes,-121.35836,43.99151
United States,Oregon,East Bench,East Bench,bench,Malheur,-117.3099,43.97849
United States,Oregon,Fort Klamath,Fort Klamath,populated place,Klamath,-121.99585,42.70458
United States,Oregon,Klamath Basin,Seven Lakes Basin,depression(s),Klamath,-122.22086,42.66041
United States,Oregon,Koosah Falls,Koosah Falls,overfalls,Linn,-122.00062,44.34401
United States,Oregon,Siuslaw River,Siuslaw River,stream,NA,-124.13734,44.01707
United States,Oregon,Sunset Valley,Sunset Valley,valley,Harney,-118.97354,43.3571
United States,Oregon,Yachats River,Yachats River,stream,NA,-124.10818,44.30901
United States,Pennsylvania,Cardiff,Cardiff,populated place,Cambria,-78.83391,40.49507
United States,Pennsylvania,Fogelsville,Fogelsville,populated place,Lehigh,-75.63269,40.58315
United States,Pennsylvania,Fox Hill,Foxtown Hill,mountain,Monroe,-75.17212,40.97898
United States,Pennsylvania,Haverford,Havertown,populated place,Delaware,-75.30852,39.98095
United States,Pennsylvania,Landis Valley,Landis Valley,populated place,Lancaster,-76.28051,40.09371
United States,Pennsylvania,Leacock,Leacock-Leola-Bareville,populated place,Lancaster,-76.18904,40.09155
United States,Pennsylvania,Riddlesburg,Riddlesburg,populated place,Bedford,-78.25446,40.16202
United States,Pennsylvania,Toby,Toby Township,third-order administrative division,Clarion,-79.52522,41.06673
United States,Pennsylvania,Upper Darby,Drexel Hill,populated place,Delaware,-75.29213,39.94706
United States,Pennsylvania,West Aliquippa,West Economy,,Beaver,-80.24062,40.59257
United States,Pennsylvania,Westmoreland,New Kensington,populated place,Westmoreland,-79.76477,40.56979
United States,Pennsylvania,Westmoreland City,New Kensington,populated place,Westmoreland,-79.76477,40.56979
United States,Puerto Rico,Central Lafayette,Central Lafayette,,NA,-66.05878,17.97719
United States,Rhode Island,Wickford,Wickford,populated place,Washington,-71.46145,41.57399
United States,South Carolina,Fort Jackson,Fort Jackson,military installation,Richland,-80.83335,34.04757
United States,South Carolina,Lobeco,Lobeco,populated place,Beaufort,-80.74344,32.55269
United States,South Dakota,Ardmore,Ardmore,populated place,Fall River,-103.65631,43.01941
United States,South Dakota,Mina,Mina,populated place,Edmunds,-98.75871,45.43331
United States,South Dakota,Terry,Terry Peak,mountain,Lawrence,-103.83567,44.32764
United States,South Dakota,White Butte,White Butte,populated place,Perkins,-102.36238,45.94056
United States,Tennessee,Big Ridge Lake,Big Ridge Lake,lake,Union,-83.88252,36.30353
United States,Tennessee,Fort Loudon Dam,Fort Loudoun Dam,dam,Loudon,-84.24325,35.79202
United States,Tennessee,Pickwick Landing Dam,Pickwick Landing Dam,dam,Hardin,-88.24726,35.06397
United States,Texas,Amarillo Creek,Plum Creek Specialty Hospital,hospital,Potter,-101.90217,35.21869
United States,Texas,Camp Hood,Camp Crucis,camp(s),Hood,-97.82698,32.46042
United States,Texas,Everett,Everett Canyon,valley,Val Verde,-101.5065,30.0027
United States,Texas,Fort Sam Houston,Fort Sam Houston,military installation,Bexar,-98.4417,29.45303
United States,Texas,Glazier,Glazier,populated place,Hemphill,-100.26374,36.01143
United States,Texas,Hoover,Hoovers Valley,valley,Burnet,-98.39614,30.70379
United States,Texas,Kincaid,The Kincaid School Baseball Field,park,Harris,-95.50994,29.74717
United States,Texas,Moore Field,Pioneer Park Baseball Field,park,Moore,-101.96962,35.85087
United States,Texas,Tally,Talley Island,island,Aransas,-97.0736,27.97085
United States,Utah,Bryce Canyon National Park,Bryce Canyon National Park,park,Garfield,-112.18271,37.5839
United States,Vermont,Addison,Vergennes,populated place,Addison,-73.25401,44.16728
United States,Vermont,Fletcher,Fletcher,populated place,Franklin,-72.91375,44.68338
United States,Vermont,Missisquoi,Missisquoi National Wildlife Refuge,park,Franklin,-73.17932,44.9525
United States,Vermont,Mount Mansfield,Mount Mansfield,mountain,Chittenden,-72.81429,44.54366
United States,Vermont,New Haven,New Haven,populated place,Addison,-73.15373,44.1245
United States,Vermont,Smugglers Notch,Smugglers Notch,gap,Lamoille,-72.79568,44.55533
United States,Vermont,South Hero,South Hero,populated place,Grand Isle,-73.30235,44.64532
United States,Vermont,Westminster Station,Westminster Station,populated place,Windham,-72.43925,43.08563
United States,Virgin Islands of the U.S.,Saint John,Cruz Bay,seat of a first-order administrative division,NA,-64.79375,18.33134
United States,Virginia,Chopawamsic,Chopawamsic Creek,stream,NA,-77.30776,38.49707
United States,Virginia,Frederick,Winchester Regional Airport,airport,Frederick,-78.14698,39.14316
United States,Virginia,Hughes River,Hughes River,,Rappahannock,-78.21889,38.53985
United States,Virginia,Roseland,Roseland,populated place,Nelson,-78.97586,37.74764
United States,Virginia,Simonsdale,Simonsdale,populated place,Norfolk (Ext),-76.37772,36.82376
United States,Virginia,Singer's Glen,Singers Glen,populated place,Rockingham,-78.91336,38.55262
United States,Washington,Yakima River,Naches River,stream,Yakima,-120.51451,46.63068
United States,West Virginia,Berkeley Springs,Jones Springs,populated place,Berkeley,-78.09528,39.49149
United States,West Virginia,Eatons,Eaton,populated place,Wood,-81.31373,39.19619
United States,West Virginia,Harper's Ferry,Harpers Ferry,populated place,Jefferson,-77.73888,39.32538
United States,West Virginia,Kanawha River,Tornado,populated place,Kanawha,-81.8443,38.34287
United States,Wyoming,Jackson Hole,Jackson Hole Airport,airport,Teton,-110.73854,43.6066
United States,Wyoming,Jay Em,Jay Em,populated place,Goshen,-104.36967,42.46135
United States,Mississippi,Mississippi Delta,Clarksdale,seat of a second-order administrative division,Coahoma,-90.57093,34.20011
United States,Mississippi,Mississippi Delta,Clarksdale,seat of a second-order administrative division,Coahoma,-90.57093,34.20011
United States,Virginia,Shenandoah Valley,Shenandoah Valley,valley,Rockingham,-78.84975,38.48346
United States,Virginia,Shenandoah National Park,Shenandoah National Park,park,Page,-78.4691,38.49177
United States,Virginia,Shenandoah National Park,Shenandoah National Park,park,Page,-78.4691,38.49177
United States,Montana,Glacier National Park,Glacier National Park,park,Flathead,-113.80031,48.68306
United States,West Virginia,Tygart Valley,Tygart Valley River,stream,Marion,-80.15313,39.465089999999996
United States,Virginia,Virginia Beach,Virginia Beach,seat of a second-order administrative division,Princess Anne (Ext),-75.97799,36.85293
United States,Arkansas,Ozark Mountains,Ozark Plateau,plain(s),Clark,-93.00045,34.00038
United States,Virginia,Shenandoah National Park,Shenandoah National Park,park,Page,-78.4691,38.49177
United States,Virginia,Shenandoah National Park,Shenandoah National Park,park,Page,-78.4691,38.49177
United States,New York,Long Island,Long Island,island,Suffolk,-73.06622,40.81677
United States,Washington,Yakima Valley,West Valley,populated place,Yakima,-120.60507,46.59207
United States,Montana,Custer National Forest,Custer National Forest,forest(s),Stillwater,-109.73698,45.22991
United States,New York,Erie Canal,Erie Canal State Park,park,Onondaga,-75.92158,43.07312
United States,Louisiana,Mississippi River,Mississippi River,stream,NA,-89.25338,29.15106
United States,California,San Joaquin Valley,Corral Hollow,valley,San Joaquin,-121.48717,37.65632
United States,Massachusetts,Cape Cod,Cape Cod National Seashore,park,Barnstable,-70.0384,41.97324
United States,California,Imperial Valley,In-Ko-Pah Gorge,valley,Imperial,-116.04001,32.72367
United States,Colorado,San Luis Valley,San Luis Valley Regional Airport,airport,Alamosa,-105.86724,37.43473
United States,New Mexico,Mescalero Apache Reservation,Mescalero Reservation,administrative division,Otero,-105.61224,33.17845
United States,California,Salinas Valley,Salinas Valley Fairgrounds,park,Monterey,-121.12797,36.20469
United States,Missouri,Mississippi River,Upper Mississippi Conservation Area,reserve,Pike,-90.73401,39.24783
United States,California,Death Valley,Death Valley,valley,Inyo,-116.817,36.24662
United States,Hawaii,Kauai District,Līhu‘e District,administrative division,Kauai,-159.42083,22.05
United States,Maryland,Eastern Shore,University of Maryland Eastern Shore,school,Somerset,-75.68607,38.20746
United States,Alaska,Aleutian Islands,Aleutian Islands,islands,Third Jud. Dist.,-173.50056,52.09694
United States,Alaska,Nome Census Area,Nome,second-order administrative division,Second Jud. Dist.,-163.75056,64.83333
United States,Montana,Northern Cheyenne Indian Reservation,Northern Cheyenne Indian Reservation,administrative division,Rosebud,-106.67994,45.53208
United States,New York,Finger Lakes,Finger Lakes,lake,Ontario,-76.99997,42.8334
United States,South Dakota,Badlands National Park,Badlands National Park,park,Pennington,-102.39395,43.834
United States,New Jersey,Pine Barrens,The Pine Barrens,forest(s),Burlington,-74.51626,39.95012
United States,North Dakota,Red River Of The North Valley,Red River Valley of the North,valley,NA,-96.8,50.4
United States,South Dakota,Custer State Park,Custer State Park,park,Custer,-103.43797000000001,43.70026
United States,Wyoming,Teton National Forest,Teton National Forest,forest(s),Teton,-110.32194,43.64742
United States,California,San Fernando Valley,San Fernando Valley,valley,Los Angeles,-118.35952,34.18195
United States,California,San Jose,San Jose,seat of a second-order administrative division,Santa Clara,-121.89496,37.33939
United States,Colorado,Mesa Verde National Park,Mesa Verde National Park,park,Montezuma,-108.46241,37.23905
United States,Iowa,Center,Fairfield Municipal Airport,airport,Jefferson,-91.97878,41.05307
United States,Texas,Texas Panhandle,Panhandle,seat of a second-order administrative division,Carson,-101.38044,35.3456
United States,West Virginia,Scotts Run,Scotts Run,populated place,Monongalia,-80.04883,39.66706
United States,California,Sequoia National Park,Sequoia National Park,park,Tulare,-118.5752,36.50768
United States,Louisiana,Bayou La Fourche,Bayou Lafourche,stream,Lafourche,-90.20897,29.11245
