state_name,state_alpha,county,nhgis_join,lon,lat
Georgia,GA,Dawson,G1300850,-84.16582289188752,34.44178555823395
Georgia,GA,Decatur,G1300870,-84.58694240491188,30.87908003176131
Georgia,GA,Dekalb,G1300890,-84.22583216522752,33.771110108542146
Georgia,GA,Dodge,G1300910,-83.16880905106879,32.16537083451294
Georgia,GA,Dooly,G1300930,-83.79526606092145,32.156778584738994
Georgia,GA,Dougherty,G1300950,-84.21699269957836,31.53309232708448
Georgia,GA,Douglas,G1300970,-84.76991161780752,33.69966356091455
Georgia,GA,Early,G1300990,-84.89026653961558,31.32984562316351
Georgia,GA,Echols,G1301010,-82.88634639112115,30.71125087501442
Georgia,GA,Effingham,G1301030,-81.33552646026651,32.360399670634536
Georgia,GA,Elbert,G1301050,-82.84143411267239,34.118226403327576
Georgia,GA,Emanuel,G1301070,-82.29489707882188,32.58560778606597
Georgia,GA,Evans,G1301090,-81.88388682287216,32.15510790253612
Georgia,GA,Fannin,G1301110,-84.32244679586822,34.862578586429244
Georgia,GA,Fayette,G1301130,-84.48992427149469,33.40897178576281
Georgia,GA,Floyd,G1301150,-85.2133480348288,34.259969315122646
Georgia,GA,Forsyth,G1301170,-84.12450836218514,34.2213463712386
Georgia,GA,Franklin,G1301190,-83.22733956375961,34.38437411568109
Georgia,GA,Fulton,G1301210,-84.4717676889418,33.778164848087734
Georgia,GA,Gilmer,G1301230,-84.45207270353174,34.69491417959902
Georgia,GA,Glascock,G1301250,-82.60785494967737,33.23096808454064
Georgia,GA,Glynn,G1301270,-81.5876656749667,31.245550286181803
Georgia,GA,Gordon,G1301290,-84.87550783698698,34.507746829489605
Georgia,GA,Grady,G1301310,-84.23844213318081,30.876396220290133
Georgia,GA,Greene,G1301330,-83.16264456064978,33.58016065252788
Georgia,GA,Gwinnett,G1301350,-84.02402266270228,33.95913568885855
Georgia,GA,Habersham,G1301370,-83.52574424713552,34.639845436423464
Georgia,GA,Hall,G1301390,-83.81767861798195,34.31714374545017
Georgia,GA,Hancock,G1301410,-83.00021777302796,33.27760061406969
Georgia,GA,Haralson,G1301430,-85.21368264215816,33.795262481141584
Georgia,GA,Harris,G1301450,-84.90975089845622,32.736314350185104
Georgia,GA,Hart,G1301470,-82.96535625173371,34.35132277851043
Georgia,GA,Heard,G1301490,-85.1284518448245,33.2963748137061
Georgia,GA,Henry,G1301510,-84.15839131670354,33.4541902062926
Georgia,GA,Houston,G1301530,-83.69897526301335,32.443008021636395
Georgia,GA,Irwin,G1301550,-83.27722263377295,31.60352602057851
Georgia,GA,Jackson,G1301570,-83.55734623251405,34.13690911290103
Georgia,GA,Jasper,G1301590,-83.68740890387858,33.318279628309064
Georgia,GA,Jeff Davis,G1301610,-82.63987305556526,31.804977138562638
Georgia,GA,Jefferson,G1301630,-82.42544607879454,33.05259923992481
Georgia,GA,Jenkins,G1301650,-81.96405885058367,32.783869013669005
Georgia,GA,Johnson,G1301670,-82.65244785896223,32.69774023068601
Georgia,GA,Jones,G1301690,-83.56503167039337,33.02571805804823
Georgia,GA,Lamar,G1301710,-84.1436685198167,33.07909601953735
Georgia,GA,Lanier,G1301730,-83.06380799824623,31.037395985511353
Georgia,GA,Laurens,G1301750,-82.92286461466561,32.46295982540329
Georgia,GA,Lee,G1301770,-84.1359630568631,31.77947048817994
Georgia,GA,Liberty,G1301790,-81.51284398402109,31.84624745065495
Georgia,GA,Lincoln,G1301810,-82.45129561958824,33.7894313717346
Georgia,GA,Long,G1301830,-81.75231002928209,31.759016258815212
Georgia,GA,Lowndes,G1301850,-83.26441536411645,30.83334168693509
Georgia,GA,Lumpkin,G1301870,-84.00321379241535,34.57301188506273
Georgia,GA,Macon,G1301930,-84.06970590273211,32.353144075816026
Georgia,GA,Madison,G1301950,-83.2162420425545,34.13178710574382
Georgia,GA,Marion,G1301970,-84.52391063470297,32.358363805108574
Georgia,GA,Mcduffie,G1301890,-82.47798370339935,33.4761262915293
Georgia,GA,Mcintosh,G1301910,-81.44896614450434,31.516976193969786
Georgia,GA,Meriwether,G1301990,-84.6879638764426,33.040813788521724
Georgia,GA,Miller,G1302010,-84.73135296755785,31.164327559113275
Georgia,GA,Mitchell,G1302050,-84.17937319018583,31.226070346034867
Georgia,GA,Monroe,G1302070,-83.9243160364713,33.00947830243181
Georgia,GA,Montgomery,G1302090,-82.5264062513775,32.18324272558137
Georgia,GA,Morgan,G1302110,-83.48900014790047,33.59082115200121
Georgia,GA,Murray,G1302130,-84.7481037655098,34.789039655956195
Georgia,GA,Muscogee,G1302150,-84.87274688991575,32.50595744200022
Georgia,GA,Newton,G1302170,-83.85432394358558,33.55714233281277
Georgia,GA,Oconee,G1302190,-83.43776361628659,33.83463768422038
Georgia,GA,Oglethorpe,G1302210,-83.06424840214055,33.88137451214044
Georgia,GA,Paulding,G1302230,-84.86805624052549,33.92259963001274
Georgia,GA,Peach,G1302250,-83.82848300299689,32.56250464208288
Georgia,GA,Pickens,G1302270,-84.46489647433442,34.46480114212766
Georgia,GA,Pierce,G1302290,-82.20810988826518,31.36935455209518
Georgia,GA,Pike,G1302310,-84.39050091885983,33.09218001006986
Georgia,GA,Polk,G1302330,-85.19270694429785,34.00339932535748
Georgia,GA,Pulaski,G1302350,-83.47328060815862,32.22949989196817
Georgia,GA,Putnam,G1302370,-83.37417378049129,33.32417979012243
Georgia,GA,Quitman,G1302390,-85.02522309246807,31.872888555115008
Georgia,GA,Rabun,G1302410,-83.39620482973754,34.885902938795674
Georgia,GA,Randolph,G1302430,-84.7629097098971,31.764917341991904
Georgia,GA,Richmond,G1302450,-82.07788583029793,33.359464354957694
Georgia,GA,Rockdale,G1302470,-84.0236684943944,33.65910118843066
Georgia,GA,Schley,G1302490,-84.31574028678105,32.262109727585845
Georgia,GA,Screven,G1302510,-81.60709295971073,32.75091710640519
Georgia,GA,Seminole,G1302530,-84.87964416816516,30.944113389416216
Georgia,GA,Spalding,G1302550,-84.29012303925629,33.2573532753012
Georgia,GA,Stephens,G1302570,-83.30529264762933,34.556853167122384
Georgia,GA,Stewart,G1302590,-84.83422150380487,32.07768083376162
Georgia,GA,Sumter,G1302610,-84.19572287398194,32.04268143939433
Georgia,GA,Talbot,G1302630,-84.53304349459428,32.7010611127968
Georgia,GA,Taliaferro,G1302650,-82.87662032293531,33.56826397972379
Georgia,GA,Tattnall,G1302670,-82.06692825348478,32.04854762621955
Georgia,GA,Taylor,G1302690,-84.25050779260143,32.557953278258886
Georgia,GA,Telfair,G1302710,-82.9390712647513,31.933835454648197
Georgia,GA,Terrell,G1302730,-84.44168173351709,31.77432311325769
Georgia,GA,Thomas,G1302750,-83.92246231343792,30.862910050099075
Georgia,GA,Tift,G1302770,-83.52731132491068,31.458358115714024
Georgia,GA,Toombs,G1302790,-82.33681020695049,32.119905395011806
Georgia,GA,Towns,G1302810,-83.7301409470395,34.91488726301162
Georgia,GA,Treutlen,G1302830,-82.57170396377448,32.3988705955249
Georgia,GA,Troup,G1302850,-85.02750971053678,33.03317018975429
Georgia,GA,Turner,G1302870,-83.62572186616144,31.712436408802986
Georgia,GA,Twiggs,G1302890,-83.4304649783793,32.66485599577699
Georgia,GA,Union,G1302910,-83.99083318032793,34.83934137367032
Georgia,GA,Upson,G1302930,-84.29959222894045,32.88177330710394
Georgia,GA,Walker,G1302950,-85.30302906668757,34.73175646504498
Georgia,GA,Walton,G1302970,-83.7324912685927,33.78092257048348
Georgia,GA,Ware,G1302990,-82.42354607358313,31.05771448100858
Georgia,GA,Warren,G1303010,-82.67730763849714,33.40998824436723
Georgia,GA,Washington,G1303030,-82.80047107505045,32.96979667656402
Georgia,GA,Wayne,G1303050,-81.91842087233195,31.554070578342092
Georgia,GA,Webster,G1303070,-84.55055192720299,32.04958483135447
Georgia,GA,Wheeler,G1303090,-82.71678821066213,32.11340809475173
Georgia,GA,White,G1303110,-83.7441449621348,34.64257862153504
Georgia,GA,Whitfield,G1303130,-84.96928889401347,34.805349322162584
Georgia,GA,Wilcox,G1303150,-83.4334394692097,31.97339884444925
Georgia,GA,Wilkes,G1303170,-82.72825077139322,33.771288722004854
Georgia,GA,Wilkinson,G1303190,-83.17250036535795,32.80326502973682
Georgia,GA,Worth,G1303210,-83.84756538779449,31.54412790381021
Hawaii,HI,Hawaii,G1550015,-155.51674610423294,19.590874446705964
Hawaii,HI,Honolulu,G1550035,-157.98026364847024,21.453412510348826
Hawaii,HI,Kalawao,G1550055,-156.9473464541445,21.167477659102826
Hawaii,HI,Kauai,G1550075,-159.52965629675268,22.05430861497479
Hawaii,HI,Maui,G1550095,-156.32015299142302,20.793999065810237
Idaho,ID,Ada,G1600010,-116.23349051191605,43.42797833472945
Idaho,ID,Adams,G1600030,-116.45724285425402,44.88829969180463
Idaho,ID,Bannock,G1600050,-112.08133942283332,42.659280833837386
Idaho,ID,Bear Lake,G1600070,-111.32497785762914,42.283170438673686
Idaho,ID,Benewah,G1600090,-116.66338998204425,47.21540217446453
Idaho,ID,Bingham,G1600110,-112.39425253344635,43.21756713501383
Idaho,ID,Blaine,G1600130,-113.9671134855089,43.404460107276
Idaho,ID,Boise,G1600150,-115.73086401722105,43.990214680614606
Idaho,ID,Bonner,G1600170,-116.60057584006297,48.30058343490695
Idaho,ID,Bonneville,G1600190,-111.60914946019909,43.38909436293421
Idaho,ID,Boundary,G1600210,-116.4629143844957,48.766873248839154
Idaho,ID,Butte,G1600230,-113.15590685140185,43.70697238683695
Idaho,ID,Camas,G1600250,-114.80860843498891,43.46668108338005
Idaho,ID,Canyon,G1600270,-116.71995118503975,43.629429210093356
Idaho,ID,Caribou,G1600290,-111.40960301425176,42.80211676728938
Idaho,ID,Cassia,G1600310,-113.59674640445898,42.28069159606498
Idaho,ID,Clark,G1600330,-112.3473197729408,44.283943981455295
Idaho,ID,Clearwater,G1600350,-115.6565178685623,46.67345913387492
Idaho,ID,Custer,G1600370,-114.26000889096444,44.236578804818045
Idaho,ID,Elmore,G1600390,-115.44983060063335,43.36970694246473
Idaho,ID,Franklin,G1600410,-111.81271575181646,42.14365075984891
Idaho,ID,Fremont,G1600430,-111.48107629502971,44.235018076599914
Idaho,ID,Gem,G1600450,-116.39920422960263,44.05482179904532
Idaho,ID,Gooding,G1600470,-114.81123017166742,42.96284894143511
Idaho,ID,Idaho,G1600490,-115.46486277982758,45.84021518372508
Idaho,ID,Jefferson,G1600510,-112.3191054106239,43.82148572807035
Idaho,ID,Jerome,G1600530,-114.25548378382001,42.682520787592445
Idaho,ID,Kootenai,G1600550,-116.69886049765621,47.67724648729512
Idaho,ID,Latah,G1600570,-116.70932507071534,46.81257734860549
Idaho,ID,Lemhi,G1600590,-113.92275122680458,44.942151354604874
Idaho,ID,Lewis,G1600610,-116.41779014872799,46.23721314640731
Idaho,ID,Lincoln,G1600630,-114.13848534684085,42.998963002639634
Idaho,ID,Madison,G1600650,-111.66454139834764,43.79064619846728
Idaho,ID,Minidoka,G1600670,-113.64250837396797,42.84269332633694
Idaho,ID,Nez Perce,G1600690,-116.75353139455139,46.32459696386364
Idaho,ID,Oneida,G1600710,-112.53677797113932,42.19324944030145
Idaho,ID,Owyhee,G1600730,-116.1675084041378,42.58328398193836
Idaho,ID,Payette,G1600750,-116.76689894648062,44.006538746862496
Idaho,ID,Power,G1600770,-112.83769309876133,42.69529357187169
Idaho,ID,Shoshone,G1600790,-115.88643437165607,47.35104692053393
Idaho,ID,Teton,G1600810,-111.20765092214522,43.7686625677516
Idaho,ID,Twin Falls,G1600830,-114.6638864863442,42.35060024420044
Idaho,ID,Valley,G1600850,-115.5634849396057,44.76673919217658
Idaho,ID,Washington,G1600870,-116.78264742277457,44.45404527625591
Illinois,IL,Adams,G1700010,-91.18824946160942,39.98612058792428
Illinois,IL,Alexander,G1700030,-89.32927287828147,37.19060954849465
Illinois,IL,Bond,G1700050,-89.43115433582972,38.887128655563096
Illinois,IL,Boone,G1700070,-88.82347879601092,42.32303533210092
Illinois,IL,Brown,G1700090,-90.7458353360754,39.964014938300345
Illinois,IL,Bureau,G1700110,-89.527888112019,41.403840223306666
Illinois,IL,Calhoun,G1700130,-90.67257782356653,39.17959628084897
Illinois,IL,Carroll,G1700150,-89.93545243080787,42.06896847944081
Illinois,IL,Cass,G1700170,-90.24663339325237,39.9731376683688
Illinois,IL,Champaign,G1700190,-88.19855338705167,40.13998863511
Illinois,IL,Christian,G1700210,-89.27630652009901,39.54775079603519
Illinois,IL,Clark,G1700230,-87.78692563359024,39.33305185818092
Illinois,IL,Clay,G1700250,-88.49057498059832,38.75338432537135
Illinois,IL,Clinton,G1700270,-89.42443947623897,38.59434042656507
Illinois,IL,Coles,G1700290,-88.2186865957363,39.52581518860806
Illinois,IL,Cook,G1700310,-87.82067018676959,41.83764038899294
Illinois,IL,Crawford,G1700330,-87.75633315829248,39.00449637444292
Illinois,IL,Cumberland,G1700350,-88.24007703011043,39.274050717807555
Illinois,IL,De Kalb,G1700370,-88.76844680001375,41.893557052299684
Illinois,IL,De Witt,G1700390,-88.90302827455258,40.17401625070686
Illinois,IL,Douglas,G1700410,-88.21877360391319,39.7750522904219
Illinois,IL,Du Page,G1700430,-88.08656434105826,41.84783000237858
Illinois,IL,Edgar,G1700450,-87.7444966909568,39.678946347927784
Illinois,IL,Edwards,G1700470,-88.06059102516811,38.41868098204615
Illinois,IL,Effingham,G1700490,-88.58979421413137,39.05949692637529
Illinois,IL,Fayette,G1700510,-89.02405823208302,39.000643309367454
Illinois,IL,Ford,G1700530,-88.22362034951556,40.59758683094794
Illinois,IL,Franklin,G1700550,-88.92635716032794,37.99268359163522
Illinois,IL,Fulton,G1700570,-90.20636169938014,40.472472810448984
Illinois,IL,Gallatin,G1700590,-88.23164839559891,37.76275015897749
Illinois,IL,Greene,G1700610,-90.38827611393236,39.36487227748084
Illinois,IL,Grundy,G1700630,-88.41920951026808,41.28557760738464
Illinois,IL,Hamilton,G1700650,-88.53896027702056,38.08168586390591
Illinois,IL,Hancock,G1700670,-91.1649133234996,40.402249645060984
Illinois,IL,Hardin,G1700690,-88.2732175292361,37.51802765281208
Illinois,IL,Henderson,G1700710,-90.91842717730958,40.82013592392178
Illinois,IL,Henry,G1700730,-90.12973737583869,41.35295114467614
Illinois,IL,Iroquois,G1700750,-87.82456375188517,40.747090686839776
Illinois,IL,Jackson,G1700770,-89.3768646984628,37.785515126808036
Illinois,IL,Jasper,G1700790,-88.15425060524295,39.01016374707297
Illinois,IL,Jefferson,G1700810,-88.92414550144781,38.300201960278656
Illinois,IL,Jersey,G1700830,-90.35865730842849,39.09460669428941
Illinois,IL,Jo Daviess,G1700850,-90.19944112880711,42.36621796097051
Illinois,IL,Johnson,G1700870,-88.88147775542397,37.45717948443629
Illinois,IL,Kane,G1700890,-88.42803236585131,41.93776954031961
Illinois,IL,Kankakee,G1700910,-87.86275785679241,41.137372793456926
Illinois,IL,Kendall,G1700930,-88.428712265255,41.59079897545575
Illinois,IL,Knox,G1700950,-90.2132180031275,40.931495752319194
Illinois,IL,La Salle,G1700990,-88.88603525921513,41.3439807102206
Illinois,IL,Lake,G1700970,-88.00397372170794,42.321522068780176
Illinois,IL,Lawrence,G1701010,-87.73450242182754,38.719127064890166
Illinois,IL,Lee,G1701030,-89.29887918325662,41.74531639792154
Illinois,IL,Livingston,G1701050,-88.55786527801922,40.89157348459789
Illinois,IL,Logan,G1701070,-89.36772977145623,40.12958618058459
Illinois,IL,Macon,G1701150,-88.9604153436082,39.85806644291042
Illinois,IL,Macoupin,G1701170,-89.92482017298563,39.26099504456233
Illinois,IL,Madison,G1701190,-89.9047701545035,38.832931162444964
Illinois,IL,Marion,G1701210,-88.91888067397282,38.649777768041034
Illinois,IL,Marshall,G1701230,-89.34509079187633,41.032771514799435
Illinois,IL,Mason,G1701250,-89.90715418674195,40.23475110897383
Illinois,IL,Massac,G1701270,-88.71641146101717,37.21726555402414
Illinois,IL,Mcdonough,G1701090,-90.6778593633333,40.45679818621688
Illinois,IL,Mchenry,G1701110,-88.45297464371151,42.32425496539047
Illinois,IL,Mclean,G1701130,-88.84945659191328,40.49194512354012
Illinois,IL,Menard,G1701290,-89.80582199513505,40.0199106288697
Illinois,IL,Mercer,G1701310,-90.74536980728988,41.20428858778506
Illinois,IL,Monroe,G1701330,-90.17915069358519,38.27756388701215
Illinois,IL,Montgomery,G1701350,-89.47912347420551,39.231483666131034
Illinois,IL,Morgan,G1701370,-90.20199709715678,39.7150444124075
Illinois,IL,Moultrie,G1701390,-88.61573262367236,39.642054435267895
Illinois,IL,Ogle,G1701410,-89.32342678103085,42.04008073673121
Illinois,IL,Peoria,G1701430,-89.7605519533467,40.790991253777044
Illinois,IL,Perry,G1701450,-89.36957488866281,38.08473162878896
Illinois,IL,Piatt,G1701470,-88.59108636766403,40.010609251252525
Illinois,IL,Pike,G1701490,-90.88202953589882,39.62426539464649
Illinois,IL,Pope,G1701510,-88.55999392509037,37.40330609391394
Illinois,IL,Pulaski,G1701530,-89.11983992167679,37.223394218821895
Illinois,IL,Putnam,G1701550,-89.2870229911158,41.20133647268561
Illinois,IL,Randolph,G1701570,-89.81909196609693,38.05548582534546
Illinois,IL,Richland,G1701590,-88.08557114665228,38.712507191533554
Illinois,IL,Rock Island,G1701610,-90.56830055776734,41.466671275963954
Illinois,IL,Saline,G1701650,-88.54124800725144,37.7534173245485
Illinois,IL,Sangamon,G1701670,-89.65539688550788,39.76108590566547
Illinois,IL,Schuyler,G1701690,-90.61802103107783,40.160541019258005
Illinois,IL,Scott,G1701710,-90.48039930770878,39.64468004057651
Illinois,IL,Shelby,G1701730,-88.80416846546514,39.392400254959696
Illinois,IL,St. Clair,G1701630,-89.93280649755897,38.47044245361239
Illinois,IL,Stark,G1701750,-89.79719816891141,41.09287514808446
Illinois,IL,Stephenson,G1701770,-89.66270003667266,42.35178110814965
Illinois,IL,Tazewell,G1701790,-89.51255158814375,40.51269230516706
Illinois,IL,Union,G1701810,-89.25735212699242,37.47067506164765
Illinois,IL,Vermilion,G1701830,-87.7326777074265,40.185208608524704
Illinois,IL,Wabash,G1701850,-87.85283243550835,38.436752120584934
Illinois,IL,Warren,G1701870,-90.61467830331956,40.8492759227258
Illinois,IL,Washington,G1701890,-89.40739823066895,38.340055905401094
Illinois,IL,Wayne,G1701910,-88.42539712176269,38.42899122662971
Illinois,IL,White,G1701930,-88.18020082361039,38.087353518256506
Illinois,IL,Whiteside,G1701950,-89.9166097860892,41.75770701097286
Illinois,IL,Will,G1701970,-87.97659874315735,41.44087410742664
Illinois,IL,Williamson,G1701990,-88.93007103519606,37.73030752138219
Illinois,IL,Winnebago,G1702010,-89.16177241539299,42.33365737582074
Illinois,IL,Woodford,G1702030,-89.2082380160232,40.791010496891346
Indiana,IN,Adams,G1800010,-84.93677939500446,40.7455857372865
Indiana,IN,Allen,G1800030,-85.06696856194992,41.091385904372586
Indiana,IN,Bartholomew,G1800050,-85.8948586975768,39.203570686720795
Indiana,IN,Benton,G1800070,-87.31090506354303,40.60634109898003
Indiana,IN,Blackford,G1800090,-85.32584876357407,40.474510717711475
Indiana,IN,Boone,G1800110,-86.4685631656498,40.05089096597708
Indiana,IN,Brown,G1800130,-86.22267118485068,39.20044528650955
Indiana,IN,Carroll,G1800150,-86.56644909872331,40.58076397776339
Indiana,IN,Cass,G1800170,-86.34668420949612,40.760471750202576
Indiana,IN,Clark,G1800190,-85.70530085619704,38.48437931996329
Indiana,IN,Clay,G1800210,-87.11232747712249,39.391777952714804
Indiana,IN,Clinton,G1800230,-86.47285412996162,40.303013604132865
Indiana,IN,Crawford,G1800250,-86.44953832325334,38.2950421146438
