state_name,state_alpha,place,lon,lat
Utah,UT,Farr West,-112.03177846695475,41.30150693636904
Utah,UT,Fayette,-111.85421439272325,39.22481105673396
Utah,UT,Ferron,-111.13374914503338,39.09133902528598
Utah,UT,Fielding,-112.11739821857701,41.812641907473335
Utah,UT,Fillmore,-112.33887953860324,38.96345694652773
Utah,UT,Flaming Gorge,-109.47509503036845,40.88900280559293
Utah,UT,Fort Duchesne,-109.87695864104813,40.28111576874328
Utah,UT,Fountain Green,-111.64130263028373,39.62814726154136
Utah,UT,Francis,-111.27436909762984,40.61046194660251
Utah,UT,Fremont,-111.61492710103197,38.4554382498694
Utah,UT,Fruit Heights,-111.90811643426326,41.02765536308767
Utah,UT,Garden,-111.43276658923777,41.886601160923455
Utah,UT,Garden City,-111.41220055466155,41.93703505686857
Utah,UT,Garland,-112.16270727344398,41.736136362642924
Utah,UT,Genola,-111.84643860787781,40.01172929780047
Utah,UT,Glendale,-112.60350142615232,37.334196195733156
Utah,UT,Glenwood,-111.9880093424641,38.76245154544797
Utah,UT,Goshen,-111.90081013542927,39.95101645926582
Utah,UT,Granite,-111.78480403321524,40.56943898674053
Utah,UT,Grantsville,-112.47767867735863,40.61477977081398
Utah,UT,Green River,-110.17227960462003,38.9935075230252
Utah,UT,Gunnison,-111.81349561679501,39.156963900659186
Utah,UT,Halchita,-109.91307665865997,37.13143400155157
Utah,UT,Halls Crossing,-110.68292243285516,37.45777665284686
Utah,UT,Hanksville,-110.71378376755898,38.37242704118964
Utah,UT,Harrisville,-111.9859294687377,41.28526132701673
Utah,UT,Hatch,-112.43450957453561,37.649402378517344
Utah,UT,Heber,-111.39839147716532,40.50683668357753
Utah,UT,Helper,-110.85966528247135,39.68977315313683
Utah,UT,Henefer,-111.49332178215167,41.013847108896464
Utah,UT,Henrieville,-112.00195710970908,37.56384863142068
Utah,UT,Herriman,-112.01705693844904,40.48990103444854
Utah,UT,Hideout,-111.40146076765355,40.643777515392856
Utah,UT,Highland,-111.7955442890219,40.42748043068909
Utah,UT,Hildale,-112.97856389721844,37.017114535061886
Utah,UT,Hinckley,-112.6735653379471,39.33362381467577
Utah,UT,Holden,-112.2705084000087,39.100272154074105
Utah,UT,Holladay,-111.82264220706627,40.65994939327955
Utah,UT,Honeyville,-112.08569729839861,41.636096238397656
Utah,UT,Hooper,-112.28707770940706,41.15985050435587
Utah,UT,Howell,-112.44502676242422,41.773262623428366
Utah,UT,Hoytsville,-111.38461244874424,40.87541136451294
Utah,UT,Huntington,-110.96281787449361,39.33012242619557
Utah,UT,Huntsville,-111.77410725522968,41.260183315406586
Utah,UT,Hurricane,-113.35171075629492,37.148688270594874
Utah,UT,Hyde Park,-111.81189519318735,41.80083730114029
Utah,UT,Hyrum,-111.84182315400913,41.63110902081022
Utah,UT,Independence,-111.2958327363045,40.410796826113305
Utah,UT,Interlaken,-111.47492426137961,40.54127591148815
Utah,UT,Ivins,-113.68091845909561,37.17422648156131
Utah,UT,Jensen,-109.35557203282929,40.36950687168927
Utah,UT,Joseph,-112.21987972119032,38.62473779040424
Utah,UT,Junction,-112.22377887791082,38.23574216671918
Utah,UT,Kamas,-111.27227932652531,40.64989234157133
Utah,UT,Kanab,-112.52190199456606,37.026243294411636
Utah,UT,Kanarraville,-113.18099239800493,37.53778640734234
Utah,UT,Kanosh,-112.43777387582563,38.80235727837455
Utah,UT,Kaysville,-111.9455750179894,41.02903703086899
Utah,UT,Kearns,-112.00933484130618,40.6519580640846
Utah,UT,Kenilworth,-110.81448757979611,39.68026729113835
Utah,UT,Kingston,-112.1792920076065,38.20667353529339
Utah,UT,Koosharem,-111.8822466297648,38.51358942332755
Utah,UT,La Sal,-109.26452960936247,38.302528689288074
Utah,UT,La Verkin,-113.252306209425,37.23084761980278
Utah,UT,Lake Shore,-111.74832499982014,40.132232475579116
Utah,UT,Laketown,-111.32426582451578,41.82759462214741
Utah,UT,Layton,-111.96207903610514,41.0769060472433
Utah,UT,Leamington,-112.28547662008697,39.531330377281634
Utah,UT,Leeds,-113.34710455224483,37.23724301183986
Utah,UT,Lehi,-111.87255547621413,40.41359689295243
Utah,UT,Levan,-111.86078132073554,39.556206118288955
Utah,UT,Lewiston,-111.87966324311078,41.96146398344314
Utah,UT,Liberty,-111.86489689097222,41.34256530399783
Utah,UT,Lindon,-111.71869936396256,40.341408688579264
Utah,UT,Loa,-111.64514857342081,38.403773012243015
Utah,UT,Logan,-111.84191498686637,41.74002912076867
Utah,UT,Lyman,-111.58937337284733,38.39663009581976
Utah,UT,Lynndyl,-112.39329567571299,39.50848456166575
Utah,UT,Maeser,-109.57859774960713,40.47191521262856
Utah,UT,Magna,-112.15988703232462,40.76335008182244
Utah,UT,Manila,-109.721015960986,40.992169295211546
Utah,UT,Manti,-111.63507014792899,39.26686923900714
Utah,UT,Mantua,-111.93436880046868,41.50058553883582
Utah,UT,Mapleton,-111.57422912575088,40.118759046563675
Utah,UT,Marion,-111.28281676680301,40.68132165815283
Utah,UT,Marriott-Slaterville,-112.03662248870502,41.26238120876961
Utah,UT,Marysvale,-112.25443824928827,38.43838460569084
Utah,UT,Mayfield,-111.70776858530745,39.11922390640971
Utah,UT,Meadow,-112.40729266039156,38.88630143952464
Utah,UT,Mendon,-111.97760359057256,41.71016871683447
Utah,UT,Mexican Hat,-109.87305322941174,37.17314412004377
Utah,UT,Midvale,-111.89279588490297,40.61479730920655
Utah,UT,Midway,-111.47452265171783,40.518318446411584
Utah,UT,Milford,-113.01228166842472,38.394544425323545
Utah,UT,Millcreek,-111.82910593721097,40.689157904845665
Utah,UT,Millville,-111.82120290357925,41.685028055694005
Utah,UT,Minersville,-112.96061851470274,38.233492280671484
Utah,UT,Moab,-109.54769742329063,38.570057425772
Utah,UT,Mona,-111.8502471589587,39.812205106264344
Utah,UT,Monroe,-112.11984875916447,38.62288753742172
Utah,UT,Montezuma Creek,-109.30303255748109,37.25628706376218
Utah,UT,Monticello,-109.33836219370531,37.86838550811242
Utah,UT,Morgan,-111.68015329246089,41.04140190444324
Utah,UT,Moroni,-111.58323056689754,39.52705644266641
Utah,UT,Mount Pleasant,-111.4558058633563,39.54078830984649
Utah,UT,Mountain Green,-111.7900860676375,41.14750983046467
Utah,UT,Murray,-111.8874486122844,40.649819545230315
Utah,UT,Myton,-110.06242344004681,40.19329273103431
Utah,UT,Naples,-109.49128246603372,40.431768235698826
Utah,UT,Navajo Mountain,-110.7900037907793,37.046990796196525
Utah,UT,Neola,-110.03088226654448,40.434231801765456
Utah,UT,Nephi,-111.8322517635715,39.70722566874128
Utah,UT,New Harmony,-113.30960478713055,37.480316625031975
Utah,UT,Newcastle,-113.56428071421662,37.662901240112824
Utah,UT,Newton,-111.99064390510836,41.86111771514489
Utah,UT,Nibley,-111.8454112198479,41.67250970616938
Utah,UT,North Logan,-111.8066069021528,41.77591886102285
Utah,UT,North Ogden,-111.95848168068464,41.31234813217532
Utah,UT,North Salt Lake,-111.9187468250154,40.84390742029921
Utah,UT,Oak City,-112.33905871482952,39.37619720381884
Utah,UT,Oakley,-111.27879705081665,40.72570003786088
Utah,UT,Oasis,-112.62899510109125,39.292294284288296
Utah,UT,Ogden,-111.9681634636634,41.22784021339789
Utah,UT,Oljato-Monument Valley,-110.25124725912842,37.0308640859149
Utah,UT,Ophir,-112.24983918845906,40.37192364419408
Utah,UT,Orangeville,-111.05911161470843,39.23078001390749
Utah,UT,Orderville,-112.6573951698222,37.25395334152478
Utah,UT,Orem,-111.69923800952795,40.29834071281003
Utah,UT,Palmyra,-111.6979169221975,40.147301011266336
Utah,UT,Panguitch,-112.4348141394486,37.8232215652105
Utah,UT,Paradise,-111.83335794430484,41.56820687079034
Utah,UT,Paragonah,-112.77073862470637,37.88536361074623
Utah,UT,Park City,-111.50197037787987,40.65050571147018
Utah,UT,Parowan,-112.82959266423711,37.832578040167434
Utah,UT,Payson,-111.73950340430679,40.035994094099586
Utah,UT,Peoa,-111.33799914052024,40.72570267139141
Utah,UT,Perry,-112.04006155528542,41.46477935322213
Utah,UT,Peter,-111.98589824522777,41.77159892875973
Utah,UT,Pine Valley,-113.50607822325443,37.3903945681511
Utah,UT,Plain City,-112.08771637716899,41.30704010472304
Utah,UT,Pleasant Grove,-111.74121379394798,40.3715621321111
Utah,UT,Pleasant View,-112.00106230693319,41.32485607142666
Utah,UT,Plymouth,-112.1454170031044,41.8734316838248
Utah,UT,Portage,-112.24051907086351,41.97564636313081
Utah,UT,Price,-110.800374604483,39.603997923862345
Utah,UT,Providence,-111.81212412015212,41.703313158468326
Utah,UT,Provo,-111.64571517743867,40.245749556836444
Utah,UT,Randlett,-109.83081878924177,40.22673826679939
Utah,UT,Randolph,-111.1857234465902,41.66444996508257
Utah,UT,Redmond,-111.86707123158573,39.005769540119296
Utah,UT,Richfield,-112.09261196379997,38.762798179006545
Utah,UT,Richmond,-111.80753218580078,41.922979819379925
Utah,UT,River Heights,-111.81946861882527,41.72187175477786
Utah,UT,Riverdale,-112.00238448507957,41.17320715344236
Utah,UT,Riverside,-112.14033204145942,41.810612924844534
Utah,UT,Riverton,-111.96352402093538,40.51765499549747
Utah,UT,Rockville,-113.05480578851703,37.14777149515014
Utah,UT,Rocky Ridge,-111.82577336745513,39.91971579901875
Utah,UT,Roosevelt,-110.00933053837944,40.29241015401739
Utah,UT,Roy,-112.04852329747754,41.17146402962579
Utah,UT,Rush Valley,-112.45056068505203,40.361266680757325
Utah,UT,Salem,-111.67199002149668,40.05400633635617
Utah,UT,Salina,-111.86650926746637,38.93664541653609
Utah,UT,Salt Lake City,-111.9306259395531,40.77765288621566
Utah,UT,Samak,-111.22440103571256,40.63176892428883
Utah,UT,Sandy,-111.85045414286868,40.57097851472448
Utah,UT,Santa Clara,-113.6561000200542,37.131142425185985
Utah,UT,Santaquin,-111.79370405011963,39.971122051157
Utah,UT,Saratoga Springs,-111.91523481386714,40.344896008289275
Utah,UT,Scipio,-112.1044425953912,39.24909463103495
Utah,UT,Scofield,-111.16226170428887,39.71984805744381
Utah,UT,Sigurd,-111.96733780393218,38.85073264995706
Utah,UT,Silver Summit,-111.4904987167389,40.74335269971836
Utah,UT,Smithfield,-111.82664179141612,41.83471835518227
Utah,UT,Snowville,-112.71637488042843,41.97280914828906
Utah,UT,Snyderville,-111.54377108702273,40.70420848270379
Utah,UT,South Jordan,-111.97822078040677,40.55704962314414
Utah,UT,South Ogden,-111.95768627965433,41.172170845937806
Utah,UT,South Salt Lake,-111.89864759298769,40.705649772043095
Utah,UT,South Weber,-111.93923982481957,41.13339368609379
Utah,UT,South Willard,-112.04082843070556,41.35831864597806
Utah,UT,Spanish Fork,-111.64064332773631,40.11006603902414
Utah,UT,Spanish Valley,-109.42099493357655,38.47426075768619
Utah,UT,Spring City,-111.49175806785819,39.479856143505
Utah,UT,Spring Glen,-110.84609413047298,39.656072277678525
Utah,UT,Spring Lake,-111.74741777696188,40.00536887057192
Utah,UT,Springdale,-113.00484964173992,37.181589226871594
Utah,UT,Springville,-111.62055911142859,40.16378838846403
Utah,UT,St. George,-113.57702455100082,37.07695472689444
Utah,UT,Stansbury Park,-112.30544545220403,40.63556977082623
Utah,UT,Sterling,-111.69013802081137,39.193400946473254
Utah,UT,Stockton,-112.36742507819886,40.44959263304946
Utah,UT,Summit,-112.935002871208,37.80134820593768
Utah,UT,Summit Park,-111.5814478973963,40.74317494043213
Utah,UT,Sunset,-112.02850535757008,41.13917095406051
Utah,UT,Sutherland,-112.63997090474646,39.389575135518136
Utah,UT,Syracuse,-112.06984658773354,41.08596628263322
Utah,UT,Tabiona,-110.70958149330913,40.354413703685694
Utah,UT,Taylorsville,-111.94931873838756,40.65695041837006
Utah,UT,Teasdale,-111.47232721244399,38.28513210779343
Utah,UT,Thatcher,-112.32006804046704,41.681499351601715
Utah,UT,Thompson Springs,-109.70366134180843,38.963592454005045
Utah,UT,Timber Lakes,-111.25331396899067,40.47331735240923
Utah,UT,Tooele,-112.3081659700839,40.53932962754366
Utah,UT,Toquerville,-113.29512629099919,37.26655949680511
Utah,UT,Torrey,-111.42690618879227,38.30778047406173
Utah,UT,Tremonton,-112.1891182373325,41.71874779095363
Utah,UT,Trenton,-111.93558979527738,41.91164846224355
Utah,UT,Tropic,-112.09135743473426,37.62932416093843
Utah,UT,Tselakai Dezza,-109.60904186550184,37.210022984800005
Utah,UT,Uintah,-111.9333616936681,41.14274436353493
Utah,UT,Vernal,-109.53790817893,40.45172389049304
Utah,UT,Vernon,-112.44574915838315,40.095592166185035
Utah,UT,Veyo,-113.69299394472503,37.337503562046926
Utah,UT,Vineyard,-111.75447765641164,40.3059154423328
Utah,UT,Virgin,-113.20859964798125,37.20823367637038
Utah,UT,Wales,-111.6360454855435,39.48526889636538
Utah,UT,Wallsburg,-111.4193770518535,40.38700094326933
Utah,UT,Wanship,-111.41507754124888,40.81675202305506
Utah,UT,Washington,-113.48768540164053,37.130377358862305
Utah,UT,Washington Terrace,-111.97826288306834,41.168305883923445
Utah,UT,Wellington,-110.73443722989954,39.53582604740564
Utah,UT,Wellsville,-111.94296853097643,41.62233509793897
Utah,UT,Wendover,-114.02502770862988,40.72408586008712
Utah,UT,West Bountiful,-111.90815554759538,40.89824973540646
Utah,UT,West Haven,-112.0539733525785,41.20817640547071
Utah,UT,West Jordan,-112.00075031556587,40.60243231487758
Utah,UT,West Mountain,-111.78695928158608,40.07224602315292
Utah,UT,West Point,-112.0994454716566,41.122004182632516
Utah,UT,West Valley City,-112.0114683888921,40.6888797744758
Utah,UT,West Wood,-110.84241241415143,39.60512191675227
Utah,UT,White City,-111.86363508033232,40.56658733070898
Utah,UT,White Mesa,-109.45999856548484,37.45963675825583
Utah,UT,Whiterocks,-109.94128784079444,40.47218625080807
Utah,UT,Willard,-112.0446472096872,41.414583508120316
Utah,UT,Wolf Creek,-111.82875527642248,41.32531214534868
Utah,UT,Woodland,-111.23562409992394,40.58376835095061
Utah,UT,Woodland Hills,-111.65581967903168,40.013181355528985
Utah,UT,Woodruff,-111.16391967833468,41.52120881694458
Utah,UT,Woods Cross,-111.91699866591742,40.873093637778645
Vermont,VT,Albany,-72.38108696522066,44.730161652443854
Vermont,VT,Alburgh,-73.30249914124445,44.97659966779493
Vermont,VT,Arlington,-73.14747577310281,43.06908323054836
Vermont,VT,Ascutney,-72.40699600731604,43.407953760801696
Vermont,VT,Barnet,-72.04961123123438,44.29564750692726
Vermont,VT,Barre,-72.50831128298832,44.199701412478646
Vermont,VT,Barton,-72.17847003576632,44.748153004367744
Vermont,VT,Beecher Falls,-71.49353303426713,45.00896459992794
Vermont,VT,Bellows Falls,-72.45500737128359,43.134422596098666
Vermont,VT,Bennington,-73.1852093931669,42.87461899361278
Vermont,VT,Benson,-73.3093402619165,43.70708014084226
Vermont,VT,Bethel,-72.6364971132344,43.83117698631701
Vermont,VT,Bradford,-72.12660749974444,43.99600772407922
Vermont,VT,Brandon,-73.08432377344248,43.801046106535686
Vermont,VT,Brattleboro,-72.56279473359679,42.858830049823666
Vermont,VT,Bristol,-73.08738569434298,44.13829520117492
Vermont,VT,Burlington,-73.23139454118268,44.48768226975333
Vermont,VT,Cabot,-72.31154764101045,44.4049335999898
Vermont,VT,Cambridge,-72.87875665544199,44.63897647781886
Vermont,VT,Canaan,-71.53436142776981,45.004386407428676
Vermont,VT,Castleton,-73.18527650645535,43.60533379147695
Vermont,VT,Cavendish,-72.60644863343587,43.38628503767162
Vermont,VT,Chelsea,-72.45227823713626,43.98700687094339
Vermont,VT,Chester,-72.59349282636502,43.2647577740271
Vermont,VT,Concord,-71.88623782164667,44.43230194926477
Vermont,VT,Coventry,-72.2678981797388,44.8660100654198
Vermont,VT,Danville,-72.1408109075279,44.410654305758
Vermont,VT,Derby Center,-72.13606230267902,44.95498686849531
Vermont,VT,Derby Line,-72.10342424016761,45.00082292125085
Vermont,VT,Dorset,-73.1009462261491,43.255144469914505
Vermont,VT,East Barre,-72.44977810363733,44.1498351913166
Vermont,VT,East Burke,-71.94030687865379,44.58749791739095
Vermont,VT,East Middlebury,-73.10559944258732,43.97465511374644
Vermont,VT,East Montpelier,-72.48821378377339,44.26935606827749
Vermont,VT,Enosburg Falls,-72.80286571893646,44.908311741972405
Vermont,VT,Essex Junction,-73.11399285025831,44.49024750435919
Vermont,VT,Fair Haven,-73.26943520445109,43.59276042708682
Vermont,VT,Fairfax,-73.01060544363315,44.669476628614966
Vermont,VT,Fairlee,-72.15457591582023,43.89903349765092
Vermont,VT,Glover,-72.19342845245272,44.70766892238626
Vermont,VT,Graniteville,-72.4817081943747,44.14626271883849
Vermont,VT,Greensboro,-72.3021378108937,44.577002578653364
Vermont,VT,Greensboro Bend,-72.26420971119833,44.558256304450865
Vermont,VT,Groton,-72.19682808349124,44.213991143931736
Vermont,VT,Hardwick,-72.36536343838246,44.50222808757236
Vermont,VT,Hartland,-72.40009425134329,43.542495730675846
Vermont,VT,Hinesburg,-73.10618898030425,44.32989234862197
Vermont,VT,Hyde Park,-72.61233665604445,44.59597865129967
Vermont,VT,Irasburg,-72.28492316408169,44.80035592235374
Vermont,VT,Island Pond,-71.88620456489261,44.81252213661183
Vermont,VT,Jacksonville,-72.81923870661178,42.797568683048304
Vermont,VT,Jeffersonville,-72.82823997849611,44.642688672904214
Vermont,VT,Jericho,-72.98788759124668,44.504881377772946
Vermont,VT,Johnson,-72.6785933280784,44.636606401506306
Vermont,VT,Lowell,-72.44491536023448,44.79514204987677
Vermont,VT,Ludlow,-72.69689444504316,43.3972826774121
Vermont,VT,Lyndonville,-72.00161969044932,44.53520960519353
Vermont,VT,Manchester,-73.0711974667135,43.161055912300306
Vermont,VT,Manchester Center,-73.03620843097285,43.182157744348864
Vermont,VT,Marshfield,-72.35208351107184,44.35193387270004
Vermont,VT,Middlebury,-73.15750917630251,44.0078594145938
Vermont,VT,Milton,-73.11548811614956,44.63515156922536
Vermont,VT,Montpelier,-72.57174777860993,44.26583997895206
Vermont,VT,Morrisville,-72.5932978873544,44.55834879114523
Vermont,VT,Newbury,-72.05935539831422,44.08119229585576
Vermont,VT,Newfane,-72.65486622922867,42.98750049090894
Vermont,VT,Newport,-72.20881760626871,44.937502537743526
Vermont,VT,Newport Center,-72.30429073960103,44.95089632105534
Vermont,VT,North Bennington,-73.24111113458345,42.92401943710933
Vermont,VT,North Hartland,-72.3578235246166,43.593614971023605
Vermont,VT,North Springfield,-72.52626948375638,43.330014608501934
Vermont,VT,North Troy,-72.40379872099889,44.99630049598839
Vermont,VT,North Westminster,-72.45547681096573,43.12189024807538
Vermont,VT,Northfield,-72.65572949480506,44.15305189233577
Vermont,VT,Norwich,-72.30185049698194,43.720149987674304
Vermont,VT,Old Bennington,-73.21429870643779,42.88484225052827
Vermont,VT,Orleans,-72.20129203559597,44.80916382710461
Vermont,VT,Perkinsville,-72.51574018309223,43.37102878776119
Vermont,VT,Pittsford,-73.02900067477668,43.70674195807216
Vermont,VT,Plainfield,-72.4270056260415,44.276620672336755
Vermont,VT,Poultney,-73.23604511448126,43.5181369126355
Vermont,VT,Proctorsville,-72.64153817664098,43.38240642743313
Vermont,VT,Putney,-72.52553387975513,42.97574427724687
Vermont,VT,Quechee,-72.41847015718783,43.644447385874976
Vermont,VT,Randolph,-72.67277042543809,43.927317862832425
Vermont,VT,Readsboro,-72.94888919359823,42.76836445972452
Vermont,VT,Richford,-72.66480233899793,44.995235023196365
Vermont,VT,Richmond,-72.99651171913905,44.407615561249926
Vermont,VT,Rochester,-72.80516668466953,43.87410878563995
Vermont,VT,Rutland,-72.978155415890555,43.609133553538776
Vermont,VT,Saxtons River,-72.51006995673154,43.139070184125934
Vermont,VT,Shelburne,-73.22652550990122,44.3758566476689
Vermont,VT,South Barre,-72.50375245572684,44.16457056170892
Vermont,VT,South Burlington,-73.22030807912553,44.462247355451346
Vermont,VT,South Royalton,-72.5155514751322,43.812312612617106
Vermont,VT,South Shaftsbury,-73.20200547940111,42.941096753675225
Vermont,VT,Springfield,-72.47579058168607,43.288836354891465
Vermont,VT,St. Albans,-73.08463121624855,44.81175630460006
Vermont,VT,St. Johnsbury,-72.01155665185495,44.42870684459417
Vermont,VT,Stowe,-72.68531825092018,44.46610675150095
Vermont,VT,Swanton,-73.1201226526151,44.92132932011169
Vermont,VT,Troy,-72.40456991197969,44.908993161385126
Vermont,VT,Vergennes,-73.25553105222693,44.1664050009935
Vermont,VT,Waitsfield,-72.82457424116677,44.19004490807116
Vermont,VT,Wallingford,-72.9674717050285,43.47486332583551
Vermont,VT,Waterbury,-72.7513716776222,44.34063770441228
Vermont,VT,Websterville,-72.47218403122083,44.161654674898514
Vermont,VT,Wells,-73.20729956565076,43.42086439187475
Vermont,VT,Wells River,-72.06158854967168,44.15376367037561
Vermont,VT,West Brattleboro,-72.6017313500857,42.855842026495566
Vermont,VT,West Burke,-71.97917889522509,44.64311504823962
Vermont,VT,West Rutland,-73.04505095671126,43.59721420208873
Vermont,VT,Westminster,-72.45504598699212,43.07393834033385
Vermont,VT,White River Junction,-72.32387585853998,43.64955779342929
Vermont,VT,Wilder,-72.31088337442077,43.67301784852994
Vermont,VT,Williamstown,-72.5426736929709,44.12177749451669
Vermont,VT,Wilmington,-72.86770454466694,42.87173971683738
Vermont,VT,Windsor,-72.39363796957358,43.47987081157325
Vermont,VT,Winooski,-73.18425556551988,44.49513482807255
Vermont,VT,Woodstock,-72.51659374856176,43.625663754801984
Vermont,VT,Worcester,-72.54947815192568,44.37191261640608
Virgin Islands of the U.S.,VI,Charlotte Amalie,-64.93319744005541,18.34191610151552
Virgin Islands of the U.S.,VI,Charlotte Amalie East,-64.91561898529655,18.33399696273318
Virgin Islands of the U.S.,VI,Charlotte Amalie West,-64.96312716060234,18.338294313727577
Virgin Islands of the U.S.,VI,Christiansted,-64.7064899814824,17.743878376728006
Virgin Islands of the U.S.,VI,Coral Bay,-64.71848911620671,18.345228296581226
Virgin Islands of the U.S.,VI,Cruz Bay,-64.77918749866203,18.326029840272366
Virgin Islands of the U.S.,VI,Frederiksted,-64.88119468263093,17.712158118944107
Virgin Islands of the U.S.,VI,Frederiksted Southeast,-64.87638295982129,17.703016654716993
Virgin Islands of the U.S.,VI,Red Hook,-64.85094093101908,18.326808971548193
Virgin Islands of the U.S.,VI,Tutu,-64.88837837485742,18.340542935984637
Virginia,VA,Abingdon,-81.97125452231533,36.70894217756148
Virginia,VA,Accomac,-75.6673977713392,37.71962388463483
Virginia,VA,Adwolf,-81.59270849757698,36.792958893115426
Virginia,VA,Alberta,-77.89368222688944,36.85524208519995
Virginia,VA,Alexandria,-77.08613076370095,38.818498281695945
Virginia,VA,Allisonia,-80.72549769432108,36.93423911441484
Virginia,VA,Altavista,-79.2857699182037,37.12317416964704
Virginia,VA,Amelia Court House,-77.98821778409959,37.33662998593059
Virginia,VA,Amherst,-79.05085406390641,37.581627461657135
Virginia,VA,Annandale,-77.19601953629765,38.83243262279949
Virginia,VA,Appalachia,-82.78815793263044,36.90977171588779
Virginia,VA,Apple Mountain Lake,-78.10328945110821,38.92310802909696
Virginia,VA,Appomattox,-78.82686015556887,37.35905687602931
Virginia,VA,Aquia Harbour,-77.38055445289149,38.45971991646326
Virginia,VA,Arcola,-77.5306343217083,38.94465726313626
Virginia,VA,Arlington,-77.10106917590521,38.878568539790216
Virginia,VA,Arrington,-78.89286211255369,37.67440754983534
Virginia,VA,Ashburn,-77.4710635510931,39.0299801824074
Virginia,VA,Ashland,-77.47148577678908,37.75962003870256
Virginia,VA,Atkins,-81.39923746854168,36.867355626515945
Virginia,VA,Atlantic,-75.50576798704883,37.902312162248336
Virginia,VA,Augusta Springs,-79.33521491596291,38.10792337901797
Virginia,VA,Bailey's Crossroads,-77.13053523201567,38.84770653692892
Virginia,VA,Baskerville,-78.27318731486677,36.6843835700635
Virginia,VA,Bassett,-79.98655139237188,36.761514750841854
Virginia,VA,Basye,-78.7659085977194,38.81814378447271
Virginia,VA,Bayside,-75.71287684635361,37.7547559951343
Virginia,VA,Bealeton,-77.77805827084431,38.58216335865741
Virginia,VA,Bedford,-79.51790098193871,37.33597683236568
Virginia,VA,Belle Haven,-75.82583403246457,37.55568513835941
Virginia,VA,Belle Haven,-77.05739942386901,38.77746231446207
Virginia,VA,Bellwood,-77.43632545757609,37.40600233005035
Virginia,VA,Belmont,-77.49649987626208,39.064973330724726
Virginia,VA,Belmont Estates,-78.9227704240432,38.44648516093212
Virginia,VA,Belspring,-80.60966981965875,37.19386617558196
Virginia,VA,Belview,-80.51104685358484,37.16874390277349
Virginia,VA,Benns Church,-76.58415256424195,36.936957271676974
Virginia,VA,Bensley,-77.44199514410074,37.44698688409824
Virginia,VA,Berryville,-77.98244291523419,39.15043759805725
Virginia,VA,Bethel Manor,-76.42439639817457,37.097320277760346
Virginia,VA,Big Island,-79.36146162242039,37.535083452069955
Virginia,VA,Big Stone Gap,-82.77691150865287,36.86258775415586
Virginia,VA,Blacksburg,-80.42786446469943,37.2299951552897
Virginia,VA,Blackstone,-78.00294248324074,37.0821484672489
Virginia,VA,Blairs,-79.37738667785102,36.69582552708313
Virginia,VA,Bland,-81.11605552965109,37.10002298894693
Virginia,VA,Bloxom,-75.62141394651796,37.829159771849866
Virginia,VA,Blue Ridge,-79.82056789449243,37.37830522253267
Virginia,VA,Blue Ridge Shores,-78.02348007838388,38.10913142656553
Virginia,VA,Bluefield,-81.27506079318364,37.235094479423616
Virginia,VA,Bobtown,-75.79983884616064,37.64928156049393
Virginia,VA,Bon Air,-77.57126716087383,37.51874486095524
Virginia,VA,Boones Mill,-79.9514146733392,37.11556131370288
Virginia,VA,Boston,-75.84366635615781,37.60389808867546
Virginia,VA,Boswell's Corner,-77.37216467180852,38.507027187717554
Virginia,VA,Bowling Green,-77.34729818228222,38.05352802355665
Virginia,VA,Boyce,-78.0600801977788,39.093327550432214
Virginia,VA,Boydton,-78.39083541916057,36.66603310041632
Virginia,VA,Boykins,-77.19890498033722,36.57786005789833
Virginia,VA,Bracey,-78.11073281835932,36.57623645956364
Virginia,VA,Brambleton,-77.53232998521266,38.9802448151007
Virginia,VA,Branchville,-77.25005854769175,36.56995971152788
Virginia,VA,Brandermill,-77.65220757743823,37.43398558407713
Virginia,VA,Bridgewater,-78.9674416404323,38.38624445970359
Virginia,VA,Brightwood,-78.18797395336618,38.413209933297296
Virginia,VA,Bristol,-82.16077700968505,36.61787736791917
Virginia,VA,Broadlands,-77.51670982175435,39.01680971316219
Virginia,VA,Broadway,-78.80160381556935,38.6083265781425
Virginia,VA,Brodnax,-78.0318295705258,36.70325225816292
Virginia,VA,Brookneal,-78.94854270338742,37.05315963620983
Virginia,VA,Buchanan,-79.68942308473044,37.521112476288934
Virginia,VA,Buckhall,-77.44719837174748,38.72502105620034
Virginia,VA,Buckingham Courthouse,-78.55141934905777,37.55412690704137
Virginia,VA,Buena Vista,-79.35693478754848,37.73190313709876
Virginia,VA,Bull Run,-77.52043177156895,38.78019244643809
Virginia,VA,Bull Run Mountain Estates,-77.66382571661573,38.91065603897404
Virginia,VA,Burke,-77.26334050299039,38.77725430108788
Virginia,VA,Burke Centre,-77.29985233973906,38.79032028352179
Virginia,VA,Burkeville,-78.20124087427995,37.18789147828458
Virginia,VA,Callaghan,-80.0870630802136,37.81120529070528
Virginia,VA,Calverton,-77.66613401706242,38.63552295682576
Virginia,VA,Camptown,-76.89643362349258,36.6832780505491
Virginia,VA,Cana,-80.668780704051,36.58155213680845
Virginia,VA,Cape Charles,-76.00930261426349,37.2570216511089
Virginia,VA,Capron,-77.2013129480898,36.709325064735864
Virginia,VA,Captains Cove,-75.41731728560607,38.00028583264171
Virginia,VA,Carrollton,-76.52643678585912,36.93939832922333
Virginia,VA,Carrsville,-76.83707466403327,36.708772884356456
